Metarhizium	guizhouense		ARSEF 977		1276136	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/metarhizium_guizhouense_arsef_977/pep/Metarhizium_guizhouense_arsef_977.MGU_1.0.pep.all.fa.gz
Metarhizium	majus		ARSEF 297		1276143	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/metarhizium_majus_arsef_297/pep/Metarhizium_majus_arsef_297.MAJ_1.0.pep.all.fa.gz
Metarhizium	rileyi		RCEF 4871		1081105	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/metarhizium_rileyi_rcef_4871/pep/Metarhizium_rileyi_rcef_4871.NOR_1.0.pep.all.fa.gz
Metarhizium	robertsii		ARSEF 23		655844	ftp://ftp.ensemblgenomes.org/pub/fungi/release-39/fasta/fungi_ascomycota2_collection/metarhizium_brunneum_arsef_3297/pep/Metarhizium_brunneum_arsef_3297.MBR_1.0.pep.all.fa.gz
Metschnikowia	bicuspidata	var. bicuspidata	NRRL YB-4993		869754	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993/pep/Metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993.Metbi1.pep.all.fa.gz
Meyerozyma	guilliermondii		ATCC 6260	Candida guilliermondii	294746	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/meyerozyma_guilliermondii_atcc_6260/pep/Meyerozyma_guilliermondii_atcc_6260.ASM14942v1.pep.all.fa.gz
Microbotryum	violaceum				5272	ftp.ensemblgenomes.org/pub/fungi/current/fasta/microbotryum_violaceum/pep/Microbotryum_violaceum.GCA_000166175.1.pep.all.fa.gz
Microdochium	bolleyi				196109	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/microdochium_bolleyi/pep/Microdochium_bolleyi.Microdochium_bolleyi_v1.0.pep.all.fa.gz
Millerozyma	farinosa		CBS 7064		559304	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/millerozyma_farinosa_cbs_7064/pep/Millerozyma_farinosa_cbs_7064.ASM31589v1.pep.all.fa.gz
Mitosporidium	daphniae				1485682	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/mitosporidium_daphniae/pep/Mitosporidium_daphniae.UGP1.0.pep.all.fa.gz
Mixia	osmundae		IAM 14324		764103	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/mixia_osmundae_iam_14324/pep/Mixia_osmundae_iam_14324.Mosmundae_2.0.pep.all.fa.gz
Moesziomyces	antarcticus		T-34		1151754	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/moesziomyces_antarcticus/pep/Moesziomyces_antarcticus.ASM74776v1.pep.all.fa.gz
Moesziomyces	aphidis		DSM 70725		1391700	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/moesziomyces_aphidis_dsm_70725/pep/Moesziomyces_aphidis_dsm_70725.PseuAph1.0.pep.all.fa.gz
Moniliophthora	perniciosa		FA553		554373	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/moniliophthora_perniciosa_fa553/pep/Moniliophthora_perniciosa_fa553.ASM18302v1.pep.all.fa.gz
Moniliophthora	roreri				221103	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/moniliophthora_roreri/pep/Moniliophthora_roreri.ASM146670v1.pep.all.fa.gz
Moniliophthora	roreri		MCA 2997		1381753	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/moniliophthora_roreri_mca_2997/pep/Moniliophthora_roreri_mca_2997.M_roreri_MCA_2997_v1.pep.all.fa.gz
Mortierella	elongata		AG-77		1314771	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/mortierella_elongata_ag_77/pep/Mortierella_elongata_ag_77.Mortierella_elongata_AG-77_v2.0.pep.all.fa.gz
Mortierella	verticillata		NRRL 6337		1069443	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/mortierella_verticillata_nrrl_6337/pep/Mortierella_verticillata_nrrl_6337.Mort_vert_NRRL_6337_V1.pep.all.fa.gz
Mucor	ambiguus				91626	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/mucor_ambiguus/pep/Mucor_ambiguus.ASM95059v1.pep.all.fa.gz
Mucor	circinelloides	f. circinelloides	1006PhL		1220926	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/mucor_circinelloides_f_circinelloides_1006phl/pep/Mucor_circinelloides_f_circinelloides_1006phl.Muco_sp_1006Ph_V1.pep.all.fa.gz
Mucor	circinelloides	f. lusitanicus	CBS 277.49		747725	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/mucor_circinelloides_f_lusitanicus_cbs_277_49/pep/Mucor_circinelloides_f_lusitanicus_cbs_277_49.Mucci2.pep.all.fa.gz
Mycosphaerella	eumusae				321146	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/mycosphaerella_eumusae/pep/Mycosphaerella_eumusae.ASM157823v1.pep.all.fa.gz
Nadsonia	fulvescens	var. elongata	DSM 6958		857566	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/nadsonia_fulvescens_var_elongata_dsm_6958/pep/Nadsonia_fulvescens_var_elongata_dsm_6958.Nadfu1.pep.all.fa.gz
Nannizzia	gypsea		CBS 118893	Microsporum gypseum	535722	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/nannizzia_gypsea_cbs_118893/pep/Nannizzia_gypsea_cbs_118893.MS_CBS118893.pep.all.fa.gz
Naumovozyma	castellii		CBS 4309		1064592	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/naumovozyma_castellii_cbs_4309/pep/Naumovozyma_castellii_cbs_4309.ASM23734v1.pep.all.fa.gz
Naumovozyma	dairenensis		CBS 421		1071378	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/naumovozyma_dairenensis_cbs_421/pep/Naumovozyma_dairenensis_cbs_421.ASM22711v2.pep.all.fa.gz
Nematocida	displodere				1805483	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/nematocida_displodere/pep/Nematocida_displodere.ASM164239v1.pep.all.fa.gz
Nematocida	parisii		ERTm1		881290	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/nematocida_parisii_ertm1/pep/Nematocida_parisii_ertm1.Nema_parisii_ERTm1_V3.pep.all.fa.gz
Nematocida	parisii		ERTm3		935791	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/nematocida_parisii_ertm3/pep/Nematocida_parisii_ertm3.Nema_parisii_ERTm3_V1.pep.all.fa.gz
Nematocida	sp.		1 ERTm2		944018	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/nematocida_sp_1_ertm2/pep/Nematocida_sp_1_ertm2.Nema_parisii_ERTm2_V1.pep.all.fa.gz
Nematocida	sp.		1 ERTm6		1138374	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/nematocida_sp_1_ertm6/pep/Nematocida_sp_1_ertm6.Nema_sp_1_ERTm6_V2.pep.all.fa.gz
Nematocida	sp.		ERTm5		1805481	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/nematocida_sp_ertm5/pep/Nematocida_sp_ertm5.ASM164241v1.pep.all.fa.gz
Neofusicoccum	parvum		UCRNP2		1287680	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/neofusicoccum_parvum_ucrnp2/pep/Neofusicoccum_parvum_ucrnp2.UCRNP2V3.pep.all.fa.gz
Neolecta	irregularis		DAH-3		1198029	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/neolecta_irregularis_dah_3/pep/Neolecta_irregularis_dah_3.NeoIirr1.0.pep.all.fa.gz
Neolentinus	lepideus		HHB14362 ss-1		1314782	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/neolentinus_lepideus_hhb14362_ss_1/pep/Neolentinus_lepideus_hhb14362_ss_1.Neole1.pep.all.fa.gz
Neonectria	ditissima				78410	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/neonectria_ditissima/pep/Neonectria_ditissima.R0905_v2.0.pep.all.fa.gz
Neosartorya	fischeri		NRRL 181		331117	ftp.ensemblgenomes.org/pub/fungi/current/fasta/neosartorya_fischeri/pep/Neosartorya_fischeri.CADRE.pep.all.fa.gz
Neurospora	crassa		OR74A		367110	ftp.ensemblgenomes.org/pub/fungi/current/fasta/neurospora_crassa/pep/Neurospora_crassa.NC12.pep.all.fa.gz
Neurospora	tetrasperma		FGSC 2508		510951	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/neurospora_tetrasperma_fgsc_2508/pep/Neurospora_tetrasperma_fgsc_2508.v2.0.pep.all.fa.gz
Neurospora	tetrasperma		FGSC 2509		510952	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/neurospora_tetrasperma_fgsc_2509/pep/Neurospora_tetrasperma_fgsc_2509.v1.0.pep.all.fa.gz
Nosema	apis		BRL 01		1037528	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/nosema_apis_brl_01/pep/Nosema_apis_brl_01.NapisBRLv01.pep.all.fa.gz
Nosema	bombycis		CQ1		578461	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/nosema_bombycis_cq1/pep/Nosema_bombycis_cq1.NosBomCQ1_v1.0.pep.all.fa.gz
Nosema	ceranae				40302	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/nosema_ceranae/pep/Nosema_ceranae.ASM98816v1.pep.all.fa.gz
Nosema	ceranae		BRL01		578460	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/nosema_ceranae_brl01/pep/Nosema_ceranae_brl01.ASM18298v1.pep.all.fa.gz
Ogataea	parapolymorpha		DL-1		871575	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/ogataea_parapolymorpha_dl_1/pep/Ogataea_parapolymorpha_dl_1.Hansenula_2.pep.all.fa.gz
Ogataea	polymorpha		NCYC 495 leu1.1		638633	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/ogataea_polymorpha/pep/Ogataea_polymorpha.Hanpo2.pep.all.fa.gz
Oidiodendron	maius		Zn		913774	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/oidiodendron_maius_zn/pep/Oidiodendron_maius_zn.Oidiodendron_maius_Zn_v1.0.pep.all.fa.gz
Ophiocordyceps	sinensis		CO18		911162	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/ophiocordyceps_sinensis_co18/pep/Ophiocordyceps_sinensis_co18.ASM44836v1.pep.all.fa.gz
Ophiocordyceps	unilateralis				268505	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/ophiocordyceps_unilateralis/pep/Ophiocordyceps_unilateralis.ASM127257v1.pep.all.fa.gz
Ophiostoma	piceae		UAMH 11346		1262450	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/ophiostoma_piceae_uamh_11346/pep/Ophiostoma_piceae_uamh_11346.Opiceae_UAMHv01.pep.all.fa.gz
Ordospora	colligata		OC4		1354746	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/ordospora_colligata_oc4/pep/Ordospora_colligata_oc4.ASM80326v1.pep.all.fa.gz
Pachysolen	tannophilus		NRRL Y-2460		669874	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/pachysolen_tannophilus_nrrl_y_2460/pep/Pachysolen_tannophilus_nrrl_y_2460.Pacta1_2.pep.all.fa.gz
Paracoccidioides	brasiliensis				121759	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/paracoccidioides_brasiliensis/pep/Paracoccidioides_brasiliensis.ASM171364v1.pep.all.fa.gz
Paracoccidioides	brasiliensis		Pb03		482561	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/paracoccidioides_brasiliensis_pb03/pep/Paracoccidioides_brasiliensis_pb03.Paracocci_br_Pb03_V2.pep.all.fa.gz
Paracoccidioides	brasiliensis		Pb18		502780	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/paracoccidioides_brasiliensis_pb18/pep/Paracoccidioides_brasiliensis_pb18.Paracocci_br_Pb18_V2.pep.all.fa.gz
Paracoccidioides	lutzii		Pb01		502779	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/paracoccidioides_sp_lutzii_pb01/pep/Paracoccidioides_sp_lutzii_pb01.Paracocci_br_Pb01_V2.pep.all.fa.gz
Paraphaeosphaeria	sporulosa				1460663	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/paraphaeosphaeria_sporulosa/pep/Paraphaeosphaeria_sporulosa.Parsp1.pep.all.fa.gz
Parasitella	parasitica				35722	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/parasitella_parasitica/pep/Parasitella_parasitica.PP.v1.pep.all.fa.gz
Parastagonospora	nodorum		SN15	Phaeosphaeria nodorum SN15	321614	ftp.ensemblgenomes.org/pub/fungi/current/fasta/phaeosphaeria_nodorum/pep/Phaeosphaeria_nodorum.ASM14691v1.pep.all.fa.gz
Paxillus	involutus		ATCC 200175		664439	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/paxillus_involutus_atcc_200175/pep/Paxillus_involutus_atcc_200175.Paxillus_involutus_ATCC_200175_v1.0.pep.all.fa.gz
Paxillus	rubicundulus		Ve08.2h10		930991	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/paxillus_rubicundulus_ve08_2h10/pep/Paxillus_rubicundulus_ve08_2h10.Paxillus_rubicundulus_Ve08.2h10_v1.0.pep.all.fa.gz
Penicilliopsis	zonata		CBS 506.65		1073090	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/penicilliopsis_zonata_cbs_506_65/pep/Penicilliopsis_zonata_cbs_506_65.Aspzo1.pep.all.fa.gz
Penicillium	antarcticum				416450	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/penicillium_antarcticum/pep/Penicillium_antarcticum.ASM207234v1.pep.all.fa.gz
Penicillium	arizonense				1835702	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/penicillium_arizonense/pep/Penicillium_arizonense.ASM177332v1.pep.all.fa.gz
Penicillium	brasilianum				104259	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/penicillium_brasilianum/pep/Penicillium_brasilianum.Pbras_Allpaths-LG.pep.all.fa.gz
Penicillium	camemberti		FM 013		1429867	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/penicillium_camemberti_fm_013/pep/Penicillium_camemberti_fm_013.PCAMFM013_20131106.pep.all.fa.gz
Penicillium	chrysogenum				5076	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/penicillium_chrysogenum/pep/Penicillium_chrysogenum.ASM71027v1.pep.all.fa.gz
Penicillium	coprophilum				36646	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/penicillium_coprophilum/pep/Penicillium_coprophilum.ASM207240v1.pep.all.fa.gz
Penicillium	decumbens				69771	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/penicillium_decumbens/pep/Penicillium_decumbens.ASM207224v1.pep.all.fa.gz
Penicillium	digitatum		Pd1		1170230	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/penicillium_digitatum_phi26/pep/Penicillium_digitatum_phi26.PdigPHI26_v1.pep.all.fa.gz
Penicillium	digitatum		PHI26		1170229	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/penicillium_digitatum_pd1/pep/Penicillium_digitatum_pd1.PdigPd1_v1.pep.all.fa.gz
Penicillium	expansum		ATCC 24692		1314791	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/penicillium_expansum/pep/Penicillium_expansum.PEX1.pep.all.fa.gz
Penicillium	flavigenum				254877	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/penicillium_flavigenum/pep/Penicillium_flavigenum.ASM207236v1.pep.all.fa.gz
Penicillium	freii				48697	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/penicillium_freii/pep/Penicillium_freii.ASM151392v1.pep.all.fa.gz
Penicillium	griseofulvum				5078	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/penicillium_griseofulvum/pep/Penicillium_griseofulvum.ASM156193v1.pep.all.fa.gz
Penicillium	italicum				40296	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/penicillium_italicum/pep/Penicillium_italicum.ASM76976v1.pep.all.fa.gz
Penicillium	nordicum				229535	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/penicillium_nordicum/pep/Penicillium_nordicum.ASM127859v1.pep.all.fa.gz
Penicillium	oxalicum		114-2		933388	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/penicillium_oxalicum_114_2/pep/Penicillium_oxalicum_114_2.pde_v1.0.pep.all.fa.gz
Penicillium	polonicum				60169	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/penicillium_polonicum/pep/Penicillium_polonicum.ASM207226v1.pep.all.fa.gz
Penicillium	roqueforti		FM164		1365484	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/penicillium_roqueforti_fm164/pep/Penicillium_roqueforti_fm164.PROQFM164_20130607.pep.all.fa.gz
Penicillium	rubens		Wisconsin 54-1255		500485	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/penicillium_rubens_wisconsin_54_1255/pep/Penicillium_rubens_wisconsin_54_1255.PenChr_Nov2007.pep.all.fa.gz
Penicillium	solitum				60172	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/penicillium_solitum/pep/Penicillium_solitum.ASM207223v1.pep.all.fa.gz
Penicillium	steckii				303698	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/penicillium_steckii/pep/Penicillium_steckii.ASM207237v1.pep.all.fa.gz
Penicillium	subrubescens				1316194	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/penicillium_subrubescens/pep/Penicillium_subrubescens.ASM190812v1.pep.all.fa.gz
Penicillium	vulpinum				29845	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/penicillium_vulpinum/pep/Penicillium_vulpinum.ASM207225v1.pep.all.fa.gz
Peniophora	sp.		CONT		1314672	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/peniophora_sp_cont/pep/Peniophora_sp_cont.Ricme1.pep.all.fa.gz
Pestalotiopsis	fici		W106-1		1229662	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/pestalotiopsis_fici_w106_1/pep/Pestalotiopsis_fici_w106_1.PFICI.pep.all.fa.gz
Phaeoacremonium	minimum		UCRPA7		1286976	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/phaeoacremonium_minimum_ucrpa7/pep/Phaeoacremonium_minimum_ucrpa7.UCRPA7V03.pep.all.fa.gz
Phaeomoniella	chlamydospora				158046	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/phaeomoniella_chlamydospora/pep/Phaeomoniella_chlamydospora.UCRPA7V1.0.pep.all.fa.gz
Phanerochaete	carnosa		HHB-10118-sp		650164	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/phanerochaete_carnosa_hhb_10118_sp/pep/Phanerochaete_carnosa_hhb_10118_sp.Phanerochaete_carnosa_HHB-10118-Sp_v1.0.pep.all.fa.gz
Phialocephala	scopiformis				149040	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/phialocephala_scopiformis/pep/Phialocephala_scopiformis.Phisc1.pep.all.fa.gz
Phialocephala	subalpina				576137	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/phialocephala_subalpina/pep/Phialocephala_subalpina.PAC_version_1.pep.all.fa.gz
Phialophora	americana			Capronia semiimmersa	5601	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/phialophora_americana/pep/Phialophora_americana.Capr_semi_CBS27337_V1.pep.all.fa.gz
Phialophora	attae		CBS 131958		1664694	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/phialophora_attae/pep/Phialophora_attae.ASM129925v1.pep.all.fa.gz
Phlebia	centrifuga				98765	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/phlebia_centrifuga/pep/Phlebia_centrifuga.ASM191385v1.pep.all.fa.gz
Phlebiopsis	gigantea		11061_1 CR5-6		745531	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/phlebiopsis_gigantea_11061_1_cr5_6/pep/Phlebiopsis_gigantea_11061_1_cr5_6.Phlgi1.pep.all.fa.gz
Phycomyces	blakesleeanus		NRRL 1555 (-)		763407	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/phycomyces_blakesleeanus_nrrl_1555_/pep/Phycomyces_blakesleeanus_nrrl_1555_.Phybl2.pep.all.fa.gz
Pichia	kudriavzevii				4909	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/pichia_kudriavzevii/pep/Pichia_kudriavzevii.ASM76445v1.pep.all.fa.gz
Pichia	membranifaciens				4926	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/pichia_membranifaciens/pep/Pichia_membranifaciens.P_membrenifaciens-1.0.pep.all.fa.gz
Pichia	membranifaciens		NRRL Y-2026		763406	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/pichia_membranifaciens_nrrl_y_2026/pep/Pichia_membranifaciens_nrrl_y_2026.Picme2.pep.all.fa.gz
Piloderma	croceum		F 1598		765440	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/piloderma_croceum_f_1598/pep/Piloderma_croceum_f_1598.Piloderma_croceum_F_1598_v1.0.pep.all.fa.gz
Pisolithus	microcarpus		441		765257	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/pisolithus_microcarpus_441/pep/Pisolithus_microcarpus_441.Pisolithus_microcarpus_441_v1.0.pep.all.fa.gz
Pisolithus	tinctorius		Marx 270		870435	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/pisolithus_tinctorius_marx_270/pep/Pisolithus_tinctorius_marx_270.Pisolithus_tinctorius_Marx_270_v1.0.pep.all.fa.gz
Pleurotus	ostreatus		PC15		1137138	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/pleurotus_ostreatus_pc15/pep/Pleurotus_ostreatus_pc15.PleosPC15_2.pep.all.fa.gz
Plicaturopsis	crispa		FD-325 SS-3		944288	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/plicaturopsis_crispa_fd_325_ss_3/pep/Plicaturopsis_crispa_fd_325_ss_3.Plicr1.pep.all.fa.gz
Pneumocystis	carinii		B80		1408658	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/pneumocystis_carinii_b80/pep/Pneumocystis_carinii_b80.Pneu_cari_B80_V3.pep.all.fa.gz
Pneumocystis	jirovecii		RU7		1408657	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/pneumocystis_jirovecii_ru7/pep/Pneumocystis_jirovecii_ru7.Pneu_jiro_RU7_V2.pep.all.fa.gz
Pneumocystis	murina		B123		1069680	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/pneumocystis_murina_b123/pep/Pneumocystis_murina_b123.Pneumo_murina_B123_V4.pep.all.fa.gz
Pochonia	chlamydosporia		170		1380566	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/pochonia_chlamydosporia_170/pep/Pochonia_chlamydosporia_170.ASM165323v1.pep.all.fa.gz
Podospora	anserina		S mat+		515849	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/podospora_anserina_s_mat_/pep/Podospora_anserina_s_mat_.ASM22654v1.pep.all.fa.gz
Postia	placenta		Mad-698-R		561896	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/postia_placenta_mad_698_r/pep/Postia_placenta_mad_698_r.Postia_placenta_V1.0.pep.all.fa.gz
Pseudocercospora	fijiensis		CIRAD86	Mycosphaerella fijiensis	383855	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/pseudocercospora_fijiensis_cirad86/pep/Pseudocercospora_fijiensis_cirad86.Mycfi2.pep.all.fa.gz
Pseudocercospora	musae				113226	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/pseudocercospora_musae/pep/Pseudocercospora_musae.ASM157822v1.pep.all.fa.gz
Pseudogymnoascus	destructans		20631-21		658429	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/pseudogymnoascus_destructans_20631_21/pep/Pseudogymnoascus_destructans_20631_21.Geom_destructans_V1.pep.all.fa.gz
Pseudogymnoascus	sp.		03VT05		1622148	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/pseudogymnoascus_sp_03vt05/pep/Pseudogymnoascus_sp_03vt05.ASM166264v1.pep.all.fa.gz
Pseudogymnoascus	sp.		05NY08		1622149	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/pseudogymnoascus_sp_05ny08/pep/Pseudogymnoascus_sp_05ny08.ASM166260v1.pep.all.fa.gz
Pseudogymnoascus	sp.		23342-1-I1		1524831	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/pseudogymnoascus_sp_23342_1_i1/pep/Pseudogymnoascus_sp_23342_1_i1.ASM166257v1.pep.all.fa.gz
Pseudogymnoascus	sp.		24MN13		1622150	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/pseudogymnoascus_sp_24mn13/pep/Pseudogymnoascus_sp_24mn13.ASM166259v1.pep.all.fa.gz
