Mortierella	verticillata		NRRL 6337				1069443	https://genome.jgi.doe.gov/portal/Morve1/download/Morve1_GeneCatalog_proteins_20161024.aa.fasta.gz	
Mrakia	frigida		ATCC 22029			v1.0	29902	https://genome.jgi.doe.gov/portal/Mrafri1/download/Mrafri1_GeneCatalog_proteins_20160413.aa.fasta.gz	
Mucor	circinelloides				CBS 277.49	v2.0	36080	https://genome.jgi.doe.gov/portal/Mucci2/download/Mucor_circinelloides_v2_filtered_proteins.fasta.gz	27238284
Mucor	heterogamus				NRRL 1489	v1.0	101122	https://genome.jgi.doe.gov/portal/Zyghet1/download/Zyghet1_GeneCatalog_proteins_20160427.aa.fasta.gz	
Multifurca	ochricompacta				BPL690	v1.0	376703	https://genome.jgi.doe.gov/portal/Muloch1/download/Muloch1_GeneCatalog_proteins_20170119.aa.fasta.gz	
Mutinus	elegans				ME.BST	v1.0	288524	https://genome.jgi.doe.gov/portal/Mutel1/download/Mutel1_GeneCatalog_proteins_20150215.aa.fasta.gz	
Myceliophthora	heterothallica		CBS 202.75			v1.0	1149848	https://genome.jgi.doe.gov/portal/Mychet1/download/Mychet1_GeneCatalog_proteins_20170418.aa.fasta.gz	
Myceliophthora	heterothallica		CBS 203.75			v1.0	1149849	https://genome.jgi.doe.gov/portal/Myche1/download/Myche1_GeneCatalog_proteins_20150518.aa.fasta.gz	
Myceliophthora	thermophila			Sporotrichum thermophile		v2.0	78579	https://genome.jgi.doe.gov/portal/Spoth2/download/Spoth2_GeneCatalog_proteins_20101221.aa.fasta.gz	21964414
Mycena	capillaripes				Frankland 9286	v1.0	230804	https://genome.jgi.doe.gov/portal/Mycrub1/download/Mycrub1_GeneCatalog_proteins_20170201.aa.fasta.gz	
Mycena	galopus		ATCC-62051			v1.0	1314675	https://genome.jgi.doe.gov/portal/Mycgal1/download/Mycgal1_GeneCatalog_proteins_20160823.aa.fasta.gz	
Mycena	haematopus				CBHHK189	v1.0	230807	https://genome.jgi.doe.gov/portal/Mychae1/download/Mychae1_GeneCatalog_proteins_20170323.aa.fasta.gz	
Mycena	rosella				CBHHK067	v1.0	1033263	https://genome.jgi.doe.gov/portal/Mycros1/download/Mycros1_GeneCatalog_proteins_20170424.aa.fasta.gz	
Mycena	sp.				CBHHK59/15	v1.0	41247	https://genome.jgi.doe.gov/portal/Myc59_1/download/Myc59_1_GeneCatalog_proteins_20170610.aa.fasta.gz	
Mycosphaerella	graminicola					v2.0	1047171	https://genome.jgi.doe.gov/portal/Mycgr3/download/Mgraminicolav2.FrozenGeneCatalog20080910.proteins.fasta.gz	21695235
Mycotypha	africana				NRRL 2978	v1.0	64632	https://genome.jgi.doe.gov/portal/Mycafr1/download/Mycafr1_GeneCatalog_proteins_20160506.aa.fasta.gz	
Myriangium	duriaei		CBS 260.36			v1.0	1168546	https://genome.jgi.doe.gov/portal/Myrdu1/download/Myrdu1_GeneCatalog_proteins_20121211.aa.fasta.gz	
Myrothecium	inundatum				CBS 120646	v1.0	110576	https://genome.jgi.doe.gov/portal/Myrin1/download/Myrin1_GeneCatalog_proteins_20140928.aa.fasta.gz	
Mytilinidion	resinicola		CBS 304.34			v1.0	574789	https://genome.jgi.doe.gov/portal/Mytre1/download/Mytre1_GeneCatalog_proteins_20150115.aa.fasta.gz	
Nadsonia	fulvescens	var. elongata	DSM 6958			v1.0	857566	https://genome.jgi.doe.gov/portal/Nadfu1/download/Nadfu1_GeneCatalog_proteins_20110909.aa.fasta.gz	27535936
Naiadella	fluitans		ATCC 64713			v1.0	1397326	https://genome.jgi.doe.gov/portal/Naifl1/download/Naifl1_GeneCatalog_proteins_20140403.aa.fasta.gz	
Nakaseomyces	bacillisporus		CBS 7720 				1279116	https://genome.jgi.doe.gov/portal/Nakbac1/download/Nakbac1_GeneCatalog_proteins_20160804.aa.fasta.gz	24034898
Nakaseomyces	delphensis		CBS 2170 				1279113	https://genome.jgi.doe.gov/portal/Nakdel1/download/Nakdel1_GeneCatalog_proteins_20160805.aa.fasta.gz	24034898
Naohidea	sebacea		CBS 8477		(P95)	v1.0	1397327	https://genome.jgi.doe.gov/portal/Naose1/download/Naose1_GeneCatalog_proteins_20150719.aa.fasta.gz	
Nectria	haematococca					v2.0	140110	https://genome.jgi.doe.gov/portal/Necha2/download/Necha2_best_proteins.fasta.gz	19714214
Nematocida	parisii		ERTm1				881290	https://genome.jgi.doe.gov/portal/Nempa1/download/Nempa1_GeneCatalog_proteins_20130904.aa.fasta.gz	22813931
Neocallimastix	californiae		G1			v1.0	1754190	https://genome.jgi.doe.gov/portal/Neosp1/download/Neosp1_GeneCatalog_proteins_20170918.aa.fasta.gz	28555641
Neofusicoccum	parvum		UCRNP2				1287680	https://genome.jgi.doe.gov/portal/Neopa1/download/Neopa1_GeneCatalog_proteins_20130909.aa.fasta.gz	23766404
Neolecta	irregularis				DAH-1	v1.0	48691	https://genome.jgi.doe.gov/portal/Neoirr1/download/Neoirr1_GeneCatalog_proteins_20160803.aa.fasta.gz	28176784
Neolentinus	lepideus					v1.0	38799	https://genome.jgi.doe.gov/portal/Neole1/download/Neole1_GeneCatalog_proteins_20130125.aa.fasta.gz	26659563
Neonectria	ditissima				R09/05		78410	https://genome.jgi.doe.gov/portal/Neodi1/download/Neodi1_GeneCatalog_proteins_20170711.aa.fasta.gz	26586869
Neosartorya	fischeri		NRRL 181				331117	https://genome.jgi.doe.gov/portal/Neofi1/download/Neofi1_GeneCatalog_proteins_20120815.aa.fasta.gz	22080559
Neurospora	crassa				FGSC 73 trp-3	v1.0	5141	https://genome.jgi.doe.gov/portal/Neucr_trp3_1/download/Neucr_trp3_1_GeneCatalog_proteins_20140324.aa.fasta.gz	25838471
Neurospora	crassa		OR74A			v2.0	367110	https://genome.jgi.doe.gov/portal/Neucr2/download/Neucr2_GeneCatalog_proteins_20130412.aa.fasta.gz	12712197
Neurospora	discreta		FGSC 8579		mat A		510953	https://genome.jgi.doe.gov/portal/Neudi1/download/Ndiscreta.FilteredModels2.proteins.fasta.gz	
Neurospora	tetrasperma		FGSC 2508		mat A	v2.0	510951	https://genome.jgi.doe.gov/portal/Neute_matA2/download/N.tetrasperma_matA_v2_FilteredModels.proteins.fasta.gz	21750257
Niesslia	exilis				CBS 358.7	v1.0	267680	https://genome.jgi.doe.gov/portal/Nieex1/download/Nieex1_GeneCatalog_proteins_20140925.aa.fasta.gz	
Nosema	ceranae		BRL01				578460	https://genome.jgi.doe.gov/portal/Nosce1/download/Nosce1_GeneCatalog_proteins_20140109.aa.fasta.gz	19503607
Obba	rivulosa				3A-2	v1.0	1052685	https://genome.jgi.doe.gov/portal/Obbri1/download/Obbri1_GeneCatalog_proteins_20140615.aa.fasta.gz	27634999
Ogataea	parapolymorpha		DL-1				871575	https://genome.jgi.doe.gov/portal/Ogapa1/download/Ogapa1_GeneCatalog_proteins_20161024.aa.fasta.gz	
Ogataea	polymorpha		NCYC 495 leu1.1			v2.0	638633	https://genome.jgi.doe.gov/portal/Hanpo2/download/Hanpo2_GeneCatalog_proteins_20100927.aa.fasta.gz	27535936
Oidiodendron	maius		Zn			v1.0	913774	https://genome.jgi.doe.gov/portal/Oidma1/download/Oidma1_GeneCatalog_proteins_20110606.aa.fasta.gz	25706625
Omphalotus	olearius						72120	https://genome.jgi.doe.gov/portal/Ompol1/download/Ompol1_GeneCatalog_proteins_20130516.aa.fasta.gz	22726691
Onnia	scaura				P-53A	v1.0	1496296	https://genome.jgi.doe.gov/portal/Onnsc1/download/Onnsc1_GeneCatalog_proteins_20150419.aa.fasta.gz	
Ophiobolus	disseminans				CBS 113818	v1.0	1469910	https://genome.jgi.doe.gov/portal/Ophdi1/download/Ophdi1_GeneCatalog_proteins_20140614.aa.fasta.gz	
Ophiostoma	novo-ulmi	subsp. novo-ulmi	H327				1224258	https://genome.jgi.doe.gov/portal/Ophnu1/download/Ophnu1_GeneCatalog_proteins_20170425.aa.fasta.gz	23542132
Ophiostoma	piceae		UAMH 11346				1262450	https://genome.jgi.doe.gov/portal/Ophpic1/download/Ophpic1_GeneCatalog_proteins_20151205.aa.fasta.gz	23725015
Ophiostoma	piliferum						38032	https://genome.jgi.doe.gov/portal/Ophpi1/download/Ophpi1_GeneCatalog_proteins_20130808.aa.fasta.gz	
Orpinomyces	sp.						37163	https://genome.jgi.doe.gov/portal/Orpsp1_1/download/Orpsp1_1_GeneCatalog_proteins_20140826.aa.fasta.gz	23709508
Oudemansiella	mucida				CBS 558.79	v1.0	139077	https://genome.jgi.doe.gov/portal/Oudmuc1/download/Oudmuc1_GeneCatalog_proteins_20160525.aa.fasta.gz	
Pachysolen	tannophilus		NRRL Y-2460			v1.2	669874	https://genome.jgi.doe.gov/portal/Pacta1_2/download/Pacta1_2_GeneCatalog_proteins_20110630.aa.fasta.gz	27535936
Panaeolus	papilionaceus				CIRM-BRFM 715	v1.0	330517	https://genome.jgi.doe.gov/portal/Panpap1/download/Panpap1_GeneCatalog_proteins_20170130.aa.fasta.gz	
Panellus	stipticus				KUC8834	v1.1	5636	https://genome.jgi.doe.gov/portal/Panst_KUC8834_1_1/download/Panst_KUC8834_1_1_GeneCatalog_proteins_20140710.aa.fasta.gz	
Panellus	stipticus				LUM	v1.0	5636	https://genome.jgi.doe.gov/portal/Panst_LUM_1_1/download/Panst_LUM_1_1_GeneCatalog_proteins_20160628.aa.fasta.gz	
Panus	rudis		PR-1116 ss-1			v1.0	1314784	https://genome.jgi.doe.gov/portal/Panru1/download/Panru1_GeneCatalog_proteins_20141214.aa.fasta.gz	
Paracoccidioides	brasiliensis		Pb03				482561	https://genome.jgi.doe.gov/portal/Parbr1/download/Parbr1_GeneCatalog_proteins_20131018.aa.fasta.gz	22046142
Paracoccidioides	brasiliensis		Pb18				502780	https://genome.jgi.doe.gov/portal/Parbra1/download/Parbra1_GeneCatalog_proteins_20161024.aa.fasta.gz	22046142
Paraconiothyrium	sporulosum				AP3s5-JAC2a	v1.0	1460663	https://genome.jgi.doe.gov/portal/Parsp1/download/Parsp1_GeneCatalog_proteins_20141011.aa.fasta.gz	27434633
Parasitella	parasitica					v1.0	35722	https://genome.jgi.doe.gov/portal/Parpar1/download/Parpar1_GeneCatalog_proteins_20160126.aa.fasta.gz	
Parastagonospora	nodorum	SN15		Stagonospora nodorum SN15		v2.0	321614	https://genome.jgi.doe.gov/portal/Stano2/download/Stano2_GeneCatalog_proteins_20110506.aa.fasta.gz	18024570
Patellaria	atrata					v1.0	703506	https://genome.jgi.doe.gov/portal/Patat1/download/Patat1_GeneCatalog_proteins_20130514.aa.fasta.gz	
Paxillus	adelphus				Ve08.2h10	v2.0	1842050	https://genome.jgi.doe.gov/portal/Paxru2/download/Paxru2_GeneCatalog_proteins_20151118.aa.fasta.gz	25706625
Paxillus	ammoniavirescens				Pou09.2	v1.0	1132860	https://genome.jgi.doe.gov/portal/Paxam1/download/Paxam1_GeneCatalog_proteins_20150425.aa.fasta.gz	
Paxillus	involutus		ATCC 200175			v1.0	664439	https://genome.jgi.doe.gov/portal/Paxin1/download/Paxin1_GeneCatalog_proteins_20110501.aa.fasta.gz	25706625
Penicillium	antarcticum				IBT 31811		416450	https://genome.jgi.doe.gov/portal/Penant1/download/Penant1_GeneCatalog_proteins_20170601.aa.fasta.gz	28368369
Penicillium	bilaiae		ATCC 20851			v1.0	1314792	https://genome.jgi.doe.gov/portal/Penbi1/download/Penbi1_GeneCatalog_proteins_20130602.aa.fasta.gz	
Penicillium	brevicompactum				1011305	v2.0	5074	https://genome.jgi.doe.gov/portal/Penbr2/download/Penbr2_GeneCatalog_proteins_20130810.aa.fasta.gz	
Penicillium	brevicompactum		AgRF18			v1.0	1392249	https://genome.jgi.doe.gov/portal/PenbrAgRF18_1/download/PenbrAgRF18_1_GeneCatalog_proteins_20131217.aa.fasta.gz	
Penicillium	canescens		ATCC 10419			v1.0	1314794	https://genome.jgi.doe.gov/portal/Penca1/download/Penca1_GeneCatalog_proteins_20130524.aa.fasta.gz	
Penicillium	chrysogenum		Wisconsin 54-1255				500485	https://genome.jgi.doe.gov/portal/PenchWisc1_1/download/PenchWisc1_1_GeneCatalog_proteins_20140114.aa.fasta.gz	18820685
Penicillium	chrysogenum					v1.0	5076	https://genome.jgi.doe.gov/portal/Pench1/download/Pench1_GeneCatalog_proteins_20120123.aa.fasta.gz	28196534
Penicillium	coprophilum				IBT 31321		36646	https://genome.jgi.doe.gov/portal/Pencop1/download/Pencop1_GeneCatalog_proteins_20170602.aa.fasta.gz	28368369
Penicillium	decumbens				IBT 11843		69771	https://genome.jgi.doe.gov/portal/Pendec1/download/Pendec1_GeneCatalog_proteins_20170601.aa.fasta.gz	28368369
Penicillium	digitatum		PHI26				1170229	https://genome.jgi.doe.gov/portal/Pendi1/download/Pendi1_GeneCatalog_proteins_20131020.aa.fasta.gz	23171342
Penicillium	digitatum		Pd1				1170230	https://genome.jgi.doe.gov/portal/Pendig1/download/Pendig1_GeneCatalog_proteins_20170607.aa.fasta.gz	23171342
Penicillium	expansum		ATCC 24692			v1.0	1314791	https://genome.jgi.doe.gov/portal/Penex1/download/Penex1_GeneCatalog_proteins_20130524.aa.fasta.gz	
Penicillium	expansum				d1		27334	https://genome.jgi.doe.gov/portal/Penexp1/download/Penexp1_GeneCatalog_proteins_20170706.aa.fasta.gz	25338147
Penicillium	fellutanum		ATCC 48694			v1.0	1314795	https://genome.jgi.doe.gov/portal/Penfe1/download/Penfe1_GeneCatalog_proteins_20130528.aa.fasta.gz	
Penicillium	flavigenum				IBT 14082		254877	https://genome.jgi.doe.gov/portal/Penfla1/download/Penfla1_GeneCatalog_proteins_20170601.aa.fasta.gz	28368369
Penicillium	glabrum		DAOM 239074			v1.0	1314793	https://genome.jgi.doe.gov/portal/Pengl1/download/Pengl1_GeneCatalog_proteins_20130524.aa.fasta.gz	
Penicillium	griseofulvum				PG3		5078	https://genome.jgi.doe.gov/portal/Pengri1/download/Pengri1_GeneCatalog_proteins_20170607.aa.fasta.gz	26729047
Penicillium	italicum				PHI-1		40296	https://genome.jgi.doe.gov/portal/Penita1/download/Penita1_GeneCatalog_proteins_20170607.aa.fasta.gz	25338147
Penicillium	janthinellum		ATCC 10455			v1.0	1397297	https://genome.jgi.doe.gov/portal/Penja1/download/Penja1_GeneCatalog_proteins_20140203.aa.fasta.gz	
Penicillium	lanosocoeruleum		ATCC 48919			v1.0	1346256	https://genome.jgi.doe.gov/portal/Penla1/download/Penla1_GeneCatalog_proteins_20130529.aa.fasta.gz	
Penicillium	nalgiovense		FM193				1439352	https://genome.jgi.doe.gov/portal/Pennal1/download/Pennal1_GeneCatalog_proteins_20170601.aa.fasta.gz	28368369
Penicillium	oxalicum		114-2				933388	https://genome.jgi.doe.gov/portal/Penox1/download/Penox1_GeneCatalog_proteins_20131211.aa.fasta.gz	23383313
Penicillium	polonicum				IBT 4502		60169	https://genome.jgi.doe.gov/portal/Penpol1/download/Penpol1_GeneCatalog_proteins_20170601.aa.fasta.gz	28368369
Penicillium	raistrickii		ATCC 10490			v1.0	1392252	https://genome.jgi.doe.gov/portal/Penra1/download/Penra1_GeneCatalog_proteins_20140107.aa.fasta.gz	
Penicillium	solitum				IBT 29525		60172	https://genome.jgi.doe.gov/portal/Pensol1/download/Pensol1_GeneCatalog_proteins_20170601.aa.fasta.gz	28368369
Penicillium	steckii				IBT 24891		303698	https://genome.jgi.doe.gov/portal/Penste1/download/Penste1_GeneCatalog_proteins_20170601.aa.fasta.gz	28368369
Penicillium	subrubescens				CBS 132785		1316194	https://genome.jgi.doe.gov/portal/Pensub1/download/Pensub1_GeneCatalog_proteins_20160929.aa.fasta.gz	28216099
Penicillium	thymicola				DAOMC 180753	v1.0	293382	https://genome.jgi.doe.gov/portal/Penth1/download/Penth1_GeneCatalog_proteins_20150617.aa.fasta.gz	27521635
Penicillium	vulpinum				IBT 29486		29845	https://genome.jgi.doe.gov/portal/Penvul1/download/Penvul1_GeneCatalog_proteins_20170601.aa.fasta.gz	28368369
Peniophora	sp.		CONTA			v1.0	1897082	https://genome.jgi.doe.gov/portal/Lopni1/download/Lopni1_GeneCatalog_proteins_20150213.aa.fasta.gz	
Peniophora	sp.					v1.0	1756134	https://genome.jgi.doe.gov/portal/Ricme1/download/Ricme1_GeneCatalog_proteins_20130412.aa.fasta.gz	26659563
Periconia	macrospinosa				DSE2036	v1.0	97972	https://genome.jgi.doe.gov/portal/Perma1/download/Perma1_GeneCatalog_proteins_20141217.aa.fasta.gz	29679020
Phaeoacremonium	aleophilum		UCRPA7				1286976	https://genome.jgi.doe.gov/portal/Phaal1/download/Phaal1_GeneCatalog_proteins_20130924.aa.fasta.gz	23814032
Phaeoacremonium	sp.				FL0889	v1.0	65412	https://genome.jgi.doe.gov/portal/PhaeoFL0889_1/download/PhaeoFL0889_1_GeneCatalog_proteins_20170418.aa.fasta.gz	
Phaeomoniella	chlamydospora						158046	https://genome.jgi.doe.gov/portal/Phach1/download/Phach1_GeneCatalog_proteins_20150930.aa.fasta.gz	26084502
Phaeosphaeriaceae	sp.				PMI_808	v1.0	5020	https://genome.jgi.doe.gov/portal/PhaPMI808/download/PhaPMI808_GeneCatalog_proteins_20160324.aa.fasta.gz	
Phanerochaete	carnosa		HHB-10118-Sp			v1.0	650164	https://genome.jgi.doe.gov/portal/Phaca1/download/Phaca1_GeneCatalog_proteins_20101213.aa.fasta.gz	22937793
Phanerochaete	chrysosporium		RP-78			v2.2	273507	https://genome.jgi.doe.gov/portal/Phchr2/download/Phchr2_GeneCatalog_proteins_20131210.aa.fasta.gz	24853079
Phascolomyces	articulosus					v1.0	60185	https://genome.jgi.doe.gov/portal/Phaart1/download/Phaart1_GeneCatalog_proteins_20160822.aa.fasta.gz	
Phellinidium	ferrugineofuscum			Phellinus ferrugineofuscus	SpK3Phefer14	v1.0	167367	https://genome.jgi.doe.gov/portal/Phefer1/download/Phefer1_GeneCatalog_proteins_20170510.aa.fasta.gz	
Phialocephala	scopiformis				5WS22E1	v1.0	149040	https://genome.jgi.doe.gov/portal/Phisc1/download/Phisc1_GeneCatalog_proteins_20150213.aa.fasta.gz	26950333
Phialophora	americana			Capronia semiimmersa	CBS 27337		5601	https://genome.jgi.doe.gov/portal/Capse1/download/Capse1_GeneCatalog_proteins_20160902.aa.fasta.gz	28348446
Phialophora	attae		CBS 131958				1664694	https://genome.jgi.doe.gov/portal/Phiatt1/download/Phiatt1_GeneCatalog_proteins_20170914.aa.fasta.gz	26586868
Phlebia	brevispora		HHB-7030 SS6			v1.0	747484	https://genome.jgi.doe.gov/portal/Phlbr1/download/Phlbr1_GeneCatalog_proteins_20110325.aa.fasta.gz	23935031
Phlebia	centrifuga				FBCC195		98765	https://genome.jgi.doe.gov/portal/Phlcen1/download/Phlcen1_GeneCatalog_proteins_20160929.aa.fasta.gz	29622620
Phlebiopsis	gigantea					v1.0	82310	https://genome.jgi.doe.gov/portal/Phlgi1/download/Phlgi1_GeneCatalog_proteins_20110614.aa.fasta.gz	25474575
Pholiota	alnicola				AH 47727	v1.0	109635	https://genome.jgi.doe.gov/portal/Phoaln1/download/Phoaln1_GeneCatalog_proteins_20160826.aa.fasta.gz	
Pholiota	conissans				CIRM-BRFM 674	v1.0	109636	https://genome.jgi.doe.gov/portal/Phocon1/download/Phocon1_GeneCatalog_proteins_20151025.aa.fasta.gz	
Phoma	tracheiphila		IPT5			v1.0	1408161	https://genome.jgi.doe.gov/portal/Photr1/download/Photr1_GeneCatalog_proteins_20140424.aa.fasta.gz	
Phycomyces	blakesleeanus		NRRL 1555 (-)			v2.0	763407	https://genome.jgi.doe.gov/portal/Phybl2/download/Phycomyces_blakesleeanus_v2_filtered_proteins.fasta.gz	27238284
Phyllosticta	capitalensis		CBS 128856			v1.0	121624	https://genome.jgi.doe.gov/portal/Phycap1/download/Phycap1_GeneCatalog_proteins_20170217.aa.fasta.gz	
Phyllosticta	citriasiana					v1.0	595635	https://genome.jgi.doe.gov/portal/Phycit1/download/Phycit1_GeneCatalog_proteins_20140925.aa.fasta.gz	
Phyllosticta	citribraziliensis		CBS 100098			v1.0	989973	https://genome.jgi.doe.gov/portal/Phcit1/download/Phcit1_GeneCatalog_proteins_20161221.aa.fasta.gz	
Phyllosticta	citricarpa		CBS 127454			v1.0	55181	https://genome.jgi.doe.gov/portal/Phycitr1/download/Phycitr1_GeneCatalog_proteins_20170406.aa.fasta.gz	
Phyllosticta	citrichinaensis				CBS 130529	v1.0	1130410	https://genome.jgi.doe.gov/portal/Phcitr1/download/Phcitr1_GeneCatalog_proteins_20170113.aa.fasta.gz	
Phyllosticta	sp.		CPC 27169			v1.0	1907483	https://genome.jgi.doe.gov/portal/Phy27169/download/Phy27169_GeneCatalog_proteins_20170510.aa.fasta.gz	
Phyllosticta	sp.		CPC 27913			v1.0	1882840	https://genome.jgi.doe.gov/portal/Phycpc1/download/Phycpc1_GeneCatalog_proteins_20170406.aa.fasta.gz	
Pichia	membranifaciens					v2.0	4926	https://genome.jgi.doe.gov/portal/Picme2/download/Picme2_GeneCatalog_proteins_20111110.aa.fasta.gz	27535936
Pichia	pastoris			Komagataella pastoris			4922	https://genome.jgi.doe.gov/portal/Picpa1/download/Picpa1_GeneCatalog_proteins_20130227.aa.fasta.gz	19465926
Pichia	stipitis					v2.0	4924	https://genome.jgi.doe.gov/portal/Picst3/download/Pstipitisv2.FrozenGeneCatalog20080115.proteins.fasta.gz	
Piedraia	hortae					v1.1	147573	https://genome.jgi.doe.gov/portal/Pieho1_1/download/Pieho1_1_GeneCatalog_proteins_20130807.aa.fasta.gz	
Pilaira	anomala				RSA1997	v1.0	64641	https://genome.jgi.doe.gov/portal/Pilano1/download/Pilano1_GeneCatalog_proteins_20161117.aa.fasta.gz	
Pilobolus	umbonatus				NRRL 6349	v1.0	101123	https://genome.jgi.doe.gov/portal/Pilumb1/download/Pilumb1_GeneCatalog_proteins_20170307.aa.fasta.gz	
Piloderma	croceum		F 1598			v1.0	765440	https://genome.jgi.doe.gov/portal/Pilcr1/download/Pilcr1_GeneCatalog_proteins_20120328.aa.fasta.gz	25706625
Piriformospora	indica		DSM 11827				1109443	https://genome.jgi.doe.gov/portal/Pirin1/download/Pirin1_GeneCatalog_proteins_20111203.aa.fasta.gz	22022265
Piromyces	finnis					v3.0	1754191	https://genome.jgi.doe.gov/portal/Pirfi3/download/Pirfi3_GeneCatalog_proteins_20160330.aa.fasta.gz	28555641
Piromyces	sp.		E2			v1.0	73868	https://genome.jgi.doe.gov/portal/PirE2_1/download/PirE2_1_GeneCatalog_proteins_20110421.aa.fasta.gz	28555641
Pisolithus	microcarpus		441			v1.0	765257	https://genome.jgi.doe.gov/portal/Pismi1/download/Pismi1_GeneCatalog_proteins_20120412.aa.fasta.gz	25706625
Pisolithus	tinctorius		Marx 270			v1.0	870435	https://genome.jgi.doe.gov/portal/Pisti1/download/Pisti1_GeneCatalog_proteins_20120410.aa.fasta.gz	25706625
Plectania	melastoma				CBS 918.72	v1.0	1280572	https://genome.jgi.doe.gov/portal/Plemel1/download/Plemel1_GeneCatalog_proteins_20160326.aa.fasta.gz	
Plectosphaerella	cucumerina				DS2psM2a2	v1.0	40658	https://genome.jgi.doe.gov/portal/Plecu1/download/Plecu1_GeneCatalog_proteins_20150512.aa.fasta.gz	
Pleomassaria	siparia					v1.0	100044	https://genome.jgi.doe.gov/portal/Plesi1/download/Plesi1_GeneCatalog_proteins_20130603.aa.fasta.gz	
Pleurotus	eryngii				ATCC 90797	v1.0	5323	https://genome.jgi.doe.gov/portal/Pleery1/download/Pleery1_GeneCatalog_proteins_20150629.aa.fasta.gz	
Pleurotus	ostreatus		PC15			v2.0	1137138	https://genome.jgi.doe.gov/portal/PleosPC15_2/download/PleosPC15_2_GeneModels_FilteredModels1_aa.fasta.gz	24958869
Pleurotus	ostreatus		PC9			v1.0	1137139	https://genome.jgi.doe.gov/portal/PleosPC9_1/download/PleosPC9_1_GeneModels_Filteredmodels2_aa.fasta.gz	27117896
Plicaturopsis	crispa					v1.0	139390	https://genome.jgi.doe.gov/portal/Plicr1/download/Plicr1_GeneCatalog_proteins_20111115.aa.fasta.gz	25706625
Pluteus	cervinus				NL-1719	v1.0	181527	https://genome.jgi.doe.gov/portal/Plucer1/download/Plucer1_GeneCatalog_proteins_20151119.aa.fasta.gz	
Pneumocystis	jirovecii						42068	https://genome.jgi.doe.gov/portal/Pneji1/download/Pneji1_GeneCatalog_proteins_20130607.aa.fasta.gz	23269827
Pochonia	chlamydosporia		170				1380566	https://genome.jgi.doe.gov/portal/Pocchl1/download/Pocchl1_GeneCatalog_proteins_20170916.aa.fasta.gz	27416025
Podospora	anserina		S mat+				515849	https://genome.jgi.doe.gov/portal/Podan2/download/Podan2_GeneCatalog_proteins_20140114.aa.fasta.gz	18460219
Podospora	curvicolla				TEP21a	v1.0	48157	https://genome.jgi.doe.gov/portal/Podcur1/download/Podcur1_GeneCatalog_proteins_20151211.aa.fasta.gz	
Polychaeton	citri					v1.0	705562	https://genome.jgi.doe.gov/portal/Polci1/download/Polci1_GeneCatalog_proteins_20130311.aa.fasta.gz	
Polyplosphaeria	fusca				CBS 125425	v1.0	682080	https://genome.jgi.doe.gov/portal/Polfu1/download/Polfu1_GeneCatalog_proteins_20140813.aa.fasta.gz	
Polyporus	arcularius					v1.0	5639	https://genome.jgi.doe.gov/portal/Polar1/download/Polar1_GeneCatalog_proteins_20130201.aa.fasta.gz	
Polyporus	brumalis				BRFM 1820	v1.0	139420	https://genome.jgi.doe.gov/portal/Polbr1/download/Polbr1_GeneCatalog_proteins_20150501.aa.fasta.gz	
Porodaedalea	chrysoloma				FP-135951	v1.0	74615	https://genome.jgi.doe.gov/portal/Porchr1/download/Porchr1_GeneCatalog_proteins_20160628.aa.fasta.gz	
Porodaedalea	niemelaei				PN71-100-IP13	v1.0	175858	https://genome.jgi.doe.gov/portal/Pornie1_2/download/Pornie1_2_GeneCatalog_proteins_20160504.aa.fasta.gz	
Postia	placenta		MAD 698-R			v1.0	561896	https://genome.jgi.doe.gov/portal/Pospl1/download/PplacentaMAD698.FrozenGeneCatalog_20090305.proteins.fasta.gz	19193860
Postia	placenta		MAD-698-R-SB12			v1.0	670580	https://genome.jgi.doe.gov/portal/PosplRSB12_1/download/PosplRSB12_1_GeneCatalog_proteins_20111103.aa.fasta.gz	28831381
Protomyces	inouyei						27332	https://genome.jgi.doe.gov/portal/Proin1/download/Proin1_GeneCatalog_proteins_20130808.aa.fasta.gz	
Protomyces	lactucaedebilis				12-1054	v1.0	56484	https://genome.jgi.doe.gov/portal/Prola1/download/Prola1_GeneCatalog_proteins_20160129.aa.fasta.gz	28481340
Pseudocercospora	fijiensis			Mycosphaerella fijiensis		v2.0	1873960	https://genome.jgi.doe.gov/portal/Mycfi2/download/Mfijiensis_v2.FrozenGeneCatalog_20100402.proteins.fasta.gz	27512984
Pseudographis	elatina						1695903	https://genome.jgi.doe.gov/portal/Pseel1/download/Pseel1_GeneCatalog_proteins_20130808.aa.fasta.gz	
Pseudogymnoascus	destructans		20631-21				658429	https://genome.jgi.doe.gov/portal/Pseudest1/download/Pseudest1_GeneCatalog_proteins_20170919.aa.fasta.gz	27365344
Pseudomassariella	vexata				CBS 129021	v1.0	1141098	https://genome.jgi.doe.gov/portal/Pseve2/download/Pseve2_GeneCatalog_proteins_20160326.aa.fasta.gz	28481340
Pseudovirgaria	hyperparasitica				CBS 121739	v1.0	470096	https://genome.jgi.doe.gov/portal/Psehy1/download/Psehy1_GeneCatalog_proteins_20140829.aa.fasta.gz	
Pseudozyma	antarctica		T-34				1151754	https://genome.jgi.doe.gov/portal/Psean1_1/download/Psean1_1_GeneCatalog_proteins_20140109.aa.fasta.gz	23558529
